customer_id,statement_month,previous_balance,payment_amount,purchases_amount,cash_advances,interest_charged,fees_charged,new_balance,credit_limit,current_balance,utilization_rate,delinquency_status,days_past_due,bureau_score,age,income,geography_region,employment_status,default_flag
C048,2023-09-01,547.3,195.7,69.53,127.04,7.55,5.76,561.48,850.0,561.48,0.6606,1,4,611,29,42234.4,West,self-employed,0
C048,2023-10-01,634.48,149.92,75.33,62.5,10.8,5.51,638.7,850.0,638.7,0.7514,0,0,611,29,42234.4,West,self-employed,0
C048,2023-11-01,555.18,203.2,71.55,110.42,7.64,23.76,565.37,850.0,565.37,0.6651,1,3,611,29,42234.4,West,self-employed,0
C048,2023-12-01,586.1,196.48,74.5,90.07,9.49,14.42,570.89,850.0,570.89,0.6716,1,18,602,29,42234.4,West,self-employed,1
C049,2023-01-01,163.73,172.34,132.47,0.0,0.0,0.0,123.85,900.0,123.85,0.1376,0,0,690,63,56801.25,East,retired,0
C049,2023-02-01,167.94,133.12,126.02,0.0,0.0,0.0,160.84,900.0,160.84,0.1787,0,0,688,63,56801.25,East,retired,0
C049,2023-03-01,129.13,186.34,118.85,0.0,0.0,0.0,61.65,900.0,61.65,0.0685,0,0,712,63,56801.25,East,retired,0
C049,2023-04-01,155.89,122.38,111.37,0.0,0.0,0.0,144.87,900.0,144.87,0.161,0,0,687,63,56801.25,East,retired,0
C049,2023-05-01,109.52,163.86,102.01,0.0,0.0,0.0,47.68,900.0,47.68,0.053,0,0,701,63,56801.25,East,retired,0
C049,2023-06-01,132.27,142.74,102.58,0.0,0.0,0.0,92.1,900.0,92.1,0.1023,0,0,691,63,56801.25,East,retired,0
C049,2023-07-01,121.17,187.65,111.58,0.0,0.0,0.0,45.1,900.0,45.1,0.0501,0,0,706,63,56801.25,East,retired,0
C049,2023-08-01,162.74,119.75,100.52,0.0,0.0,0.0,143.51,900.0,143.51,0.1595,0,0,712,63,56801.25,East,retired,0
C049,2023-09-01,158.95,121.82,106.16,0.0,0.0,0.0,143.29,900.0,143.29,0.1592,0,0,674,63,56801.25,East,retired,0
C049,2023-10-01,160.03,111.09,127.49,0.0,0.0,0.0,176.43,900.0,176.43,0.196,0,0,704,63,56801.25,East,retired,0
C049,2023-11-01,128.54,186.12,91.05,0.0,0.0,0.0,33.46,900.0,33.46,0.0372,0,0,715,63,56801.25,East,retired,0
C049,2023-12-01,151.31,155.02,104.77,0.0,0.0,0.0,101.06,900.0,101.06,0.1123,1,12,700,63,56801.25,East,retired,0
C050,2022-08-01,243.35,160.63,26.49,25.47,1.34,6.74,142.76,850.0,142.76,0.168,0,0,672,23,41627.3,North,student,0
C050,2022-09-01,226.25,177.83,35.84,139.17,2.15,19.51,245.1,850.0,245.1,0.2883,0,0,650,23,41627.3,North,student,0
C050,2022-10-01,283.15,192.7,36.68,132.02,2.19,25.89,287.22,850.0,287.22,0.3379,0,0,642,23,41627.3,North,student,0
C050,2022-11-01,238.51,115.0,41.25,320.13,1.39,25.43,511.71,850.0,511.71,0.602,0,0,670,23,41627.3,North,student,0
C050,2022-12-01,266.61,172.3,43.7,203.16,1.28,33.11,375.56,850.0,375.56,0.4418,1,12,654,23,41627.3,North,student,0
C050,2023-01-01,189.69,170.37,39.11,134.31,1.69,15.59,210.03,850.0,210.03,0.2471,0,0,637,23,41627.3,North,student,0
C050,2023-02-01,216.06,166.15,37.4,150.63,1.42,33.56,272.91,850.0,272.91,0.3211,0,0,641,23,41627.3,North,student,0
C050,2023-03-01,276.12,180.65,25.16,94.83,0.95,30.86,247.26,850.0,247.26,0.2909,0,0,642,23,41627.3,North,student,0
C050,2023-04-01,198.11,177.23,45.15,112.79,1.4,18.47,198.69,850.0,198.69,0.2337,1,12,651,23,41627.3,North,student,0
C050,2023-05-01,212.04,162.94,28.98,78.62,2.45,25.24,184.39,850.0,184.39,0.2169,0,0,656,23,41627.3,North,student,0
C050,2023-06-01,209.44,193.56,35.02,85.51,0.61,28.37,165.4,850.0,165.4,0.1946,0,0,642,23,41627.3,North,student,0
C050,2023-07-01,225.1,151.02,37.58,138.68,1.68,22.18,263.11,850.0,263.11,0.3095,1,15,647,23,41627.3,North,student,0
C051,2023-02-01,310.07,93.2,74.88,36.75,8.34,6.83,343.67,900.0,343.67,0.3819,1,13,610,53,49425.75,North,self-employed,0
C051,2023-03-01,378.9,83.08,92.91,45.2,10.73,7.55,452.21,900.0,452.21,0.5025,0,0,634,53,49425.75,North,self-employed,0
C051,2023-04-01,426.36,95.71,76.73,50.69,8.05,14.0,480.12,900.0,480.12,0.5335,1,22,592,53,49425.75,North,self-employed,0
C051,2023-05-01,443.21,100.41,86.52,51.36,7.51,7.93,496.12,900.0,496.12,0.5512,0,0,614,53,49425.75,North,self-employed,0
C051,2023-06-01,349.07,97.62,132.7,36.03,4.73,8.41,433.32,900.0,433.32,0.4815,1,24,615,53,49425.75,North,self-employed,0
C051,2023-07-01,468.09,130.86,94.72,14.72,5.31,12.4,464.37,900.0,464.37,0.516,1,27,627,53,49425.75,North,self-employed,0
C051,2023-08-01,474.19,96.26,88.27,40.97,7.09,2.31,516.58,900.0,516.58,0.574,1,9,620,53,49425.75,North,self-employed,0
C051,2023-09-01,393.74,52.54,91.47,32.43,8.33,9.55,482.98,900.0,482.98,0.5366,1,17,607,53,49425.75,North,self-employed,0
C051,2023-10-01,378.62,81.33,63.28,29.74,9.16,7.05,406.52,900.0,406.52,0.4517,1,26,644,53,49425.75,North,self-employed,0
C051,2023-11-01,394.98,53.85,80.21,38.44,9.39,9.35,478.52,900.0,478.52,0.5317,1,5,619,53,49425.75,North,self-employed,0
C051,2023-12-01,271.78,73.95,61.88,38.57,10.91,10.56,319.75,900.0,319.75,0.3553,0,0,602,53,49425.75,North,self-employed,0
C051,2024-01-01,405.89,96.54,85.93,50.48,7.56,8.08,457.36,900.0,457.36,0.5082,1,26,621,53,49425.75,North,self-employed,1
C052,2023-04-01,228.73,108.16,46.83,285.25,2.85,19.46,474.96,700.0,474.96,0.6785,0,0,617,38,39070.0,North,self-employed,0
C052,2023-05-01,173.08,134.32,68.25,55.9,2.67,37.19,202.77,700.0,202.77,0.2897,0,0,610,38,39070.0,North,self-employed,0
C052,2023-06-01,204.87,92.34,64.26,164.67,1.9,14.3,357.66,700.0,357.66,0.5109,1,23,616,38,39070.0,North,self-employed,0
C052,2023-07-01,204.65,127.66,78.61,155.16,2.21,27.88,340.85,700.0,340.85,0.4869,1,7,601,38,39070.0,North,self-employed,0
C052,2023-08-01,216.01,98.44,69.75,112.18,2.0,36.79,338.28,700.0,338.28,0.4833,0,0,626,38,39070.0,North,self-employed,0
C052,2023-09-01,228.89,72.85,74.29,209.56,2.11,16.66,458.65,700.0,458.65,0.6552,1,9,624,38,39070.0,North,self-employed,0
C052,2023-10-01,218.07,100.72,59.4,64.55,1.49,30.43,273.23,700.0,273.23,0.3903,1,6,644,38,39070.0,North,self-employed,0
C052,2023-11-01,205.22,82.2,70.54,70.74,2.76,6.28,273.35,700.0,273.35,0.3905,1,1,609,38,39070.0,North,self-employed,0
C052,2023-12-01,182.58,102.19,49.56,187.67,3.44,25.74,346.79,700.0,346.79,0.4954,0,0,619,38,39070.0,North,self-employed,0
C052,2024-01-01,188.55,152.07,65.99,198.29,2.15,23.27,326.18,700.0,326.18,0.466,0,0,624,38,39070.0,North,self-employed,0
C052,2024-02-01,206.0,89.24,60.9,230.16,3.18,30.52,441.51,700.0,441.51,0.6307,1,13,618,38,39070.0,North,self-employed,0
C052,2024-03-01,206.37,101.8,61.49,160.44,2.55,25.68,341.89,700.0,341.89,0.4884,1,25,622,38,39070.0,North,self-employed,1
C053,2023-05-01,356.9,434.66,47.47,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0,0,752,44,59860.0,East,salaried,0
C053,2023-06-01,342.82,334.1,51.2,0.0,0.0,0.0,59.92,800.0,59.92,0.0749,0,0,749,44,59860.0,East,salaried,0
C053,2023-07-01,286.51,347.67,58.78,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0,0,740,44,59860.0,East,salaried,0
C053,2023-08-01,306.55,289.63,47.67,0.0,0.0,0.0,64.6,800.0,64.6,0.0807,0,0,731,44,59860.0,East,salaried,0
C053,2023-09-01,281.31,275.37,34.45,0.0,0.0,0.0,40.38,800.0,40.38,0.0505,0,0,737,44,59860.0,East,salaried,0
C053,2023-10-01,378.88,401.77,42.92,0.0,0.0,0.0,20.03,800.0,20.03,0.025,0,0,758,44,59860.0,East,salaried,0
C053,2023-11-01,335.14,252.62,42.71,0.0,0.0,0.0,125.23,800.0,125.23,0.1565,0,0,761,44,59860.0,East,salaried,0
C053,2023-12-01,345.84,275.17,43.13,0.0,0.0,0.0,113.8,800.0,113.8,0.1423,0,0,770,44,59860.0,East,salaried,0
C053,2024-01-01,365.75,261.7,44.99,0.0,0.0,0.0,149.04,800.0,149.04,0.1863,0,0,761,44,59860.0,East,salaried,0
C053,2024-02-01,393.2,356.45,30.03,0.0,0.0,0.0,66.78,800.0,66.78,0.0835,0,0,750,44,59860.0,East,salaried,0
C053,2024-03-01,412.13,276.18,53.12,0.0,0.0,0.0,189.07,800.0,189.07,0.2363,0,0,753,44,59860.0,East,salaried,0
C053,2024-04-01,331.42,320.28,45.05,0.0,0.0,0.0,56.19,800.0,56.19,0.0702,1,19,749,44,59860.0,East,salaried,0
C054,2023-01-01,454.69,377.88,122.95,0.0,0.0,0.0,199.77,800.0,199.77,0.2497,0,0,720,64,58443.0,South,retired,0
C054,2023-02-01,442.65,482.4,164.02,0.0,0.0,0.0,124.27,800.0,124.27,0.1553,0,0,724,64,58443.0,South,retired,0
C054,2023-03-01,400.5,226.91,169.27,0.0,0.0,0.0,342.86,800.0,342.86,0.4286,0,0,728,64,58443.0,South,retired,0
C054,2023-04-01,314.64,484.32,195.74,0.0,0.0,0.0,26.06,800.0,26.06,0.0326,0,0,713,64,58443.0,South,retired,0
C054,2023-05-01,400.08,416.97,203.12,0.0,0.0,0.0,186.23,800.0,186.23,0.2328,0,0,722,64,58443.0,South,retired,0
C054,2023-06-01,415.56,446.81,212.97,0.0,0.0,0.0,181.72,800.0,181.72,0.2272,0,0,721,64,58443.0,South,retired,0
C054,2023-07-01,396.09,404.62,196.0,0.0,0.0,0.0,187.46,800.0,187.46,0.2343,0,0,711,64,58443.0,South,retired,0
C054,2023-08-01,352.74,354.08,206.35,0.0,0.0,0.0,205.01,800.0,205.01,0.2563,0,0,718,64,58443.0,South,retired,0
C054,2023-09-01,378.61,477.32,183.1,0.0,0.0,0.0,84.39,800.0,84.39,0.1055,0,0,706,64,58443.0,South,retired,0
C054,2023-10-01,223.48,338.57,114.13,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0,0,706,64,58443.0,South,retired,0
C054,2023-11-01,420.22,388.55,141.58,0.0,0.0,0.0,173.25,800.0,173.25,0.2166,0,0,708,64,58443.0,South,retired,0
C054,2023-12-01,422.9,442.9,158.9,0.0,0.0,0.0,138.9,800.0,138.9,0.1736,1,24,719,64,58443.0,South,retired,0
C055,2022-09-01,764.18,236.27,26.58,171.83,8.75,34.68,769.76,900.0,769.76,0.8553,1,19,562,47,44856.0,East,self-employed,0
C055,2022-10-01,679.57,217.19,26.02,165.43,8.75,11.12,673.69,900.0,673.69,0.7485,1,1,574,47,44856.0,East,self-employed,0
C055,2022-11-01,633.42,312.68,44.82,217.89,13.74,42.43,639.61,900.0,639.61,0.7107,0,0,537,47,44856.0,East,self-employed,0
C055,2022-12-01,804.27,261.65,33.93,170.64,15.24,29.18,791.61,900.0,791.61,0.8796,0,0,556,47,44856.0,East,self-employed,0
C055,2023-01-01,641.82,217.08,39.79,167.38,9.68,19.89,661.49,900.0,661.49,0.735,0,0,552,47,44856.0,East,self-employed,0
C055,2023-02-01,638.14,302.9,29.75,122.73,12.3,28.13,528.15,900.0,528.15,0.5868,0,0,566,47,44856.0,East,self-employed,0
C055,2023-03-01,665.43,301.51,34.8,154.85,11.48,32.88,597.93,900.0,597.93,0.6644,1,14,546,47,44856.0,East,self-employed,0
C055,2023-04-01,764.14,230.7,34.02,188.06,9.15,30.71,795.38,900.0,795.38,0.8838,0,0,561,47,44856.0,East,self-employed,0
C055,2023-05-01,749.16,329.15,25.93,123.34,13.95,22.51,605.74,900.0,605.74,0.673,1,20,569,47,44856.0,East,self-employed,0
C055,2023-06-01,683.56,230.3,25.8,157.62,12.17,35.92,684.76,900.0,684.76,0.7608,1,4,555,47,44856.0,East,self-employed,0
C055,2023-07-01,717.8,359.18,29.96,142.11,5.04,22.24,557.98,900.0,557.98,0.62,0,0,558,47,44856.0,East,self-employed,0
C055,2023-08-01,718.2,250.49,30.83,160.89,11.46,25.74,683.76,900.0,683.76,0.7597,1,20,568,47,44856.0,East,self-employed,1
C056,2022-10-01,321.77,287.65,47.98,0.0,0.0,0.0,82.1,700.0,82.1,0.1173,0,0,742,52,53596.12,West,salaried,0
C056,2022-11-01,367.91,229.28,43.75,0.0,0.0,0.0,182.38,700.0,182.38,0.2605,0,0,748,52,53596.12,West,salaried,0
C056,2022-12-01,367.33,412.67,45.66,0.0,0.0,0.0,0.31,700.0,0.31,0.0004,0,0,733,52,53596.12,West,salaried,0
C056,2023-01-01,384.49,477.91,37.73,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0,0,749,52,53596.12,West,salaried,0
C056,2023-02-01,196.16,212.99,34.4,0.0,0.0,0.0,17.57,700.0,17.57,0.0251,0,0,740,52,53596.12,West,salaried,0
C056,2023-03-01,322.11,347.6,46.78,0.0,0.0,0.0,21.29,700.0,21.29,0.0304,0,0,745,52,53596.12,West,salaried,0
C056,2023-04-01,249.57,252.4,39.23,0.0,0.0,0.0,36.4,700.0,36.4,0.052,0,0,729,52,53596.12,West,salaried,0
C056,2023-05-01,361.4,339.34,41.94,0.0,0.0,0.0,64.0,700.0,64.0,0.0914,0,0,743,52,53596.12,West,salaried,0
C056,2023-06-01,304.79,325.41,50.45,0.0,0.0,0.0,29.83,700.0,29.83,0.0426,0,0,745,52,53596.12,West,salaried,0
C056,2023-07-01,422.16,363.35,45.94,0.0,0.0,0.0,104.74,700.0,104.74,0.1496,0,0,737,52,53596.12,West,salaried,0
C056,2023-08-01,323.66,308.2,37.57,0.0,0.0,0.0,53.03,700.0,53.03,0.0758,0,0,747,52,53596.12,West,salaried,0
C056,2023-09-01,325.6,305.36,41.85,0.0,0.0,0.0,62.09,700.0,62.09,0.0887,0,0,745,52,53596.12,West,salaried,0
C057,2023-03-01,402.87,340.99,67.05,0.0,0.0,0.0,128.93,600.0,128.93,0.2149,0,0,660,23,46324.35,Central,student,0
C057,2023-04-01,516.98,305.64,104.2,0.0,0.0,0.0,315.54,600.0,315.54,0.5259,0,0,646,23,46324.35,Central,student,0
C057,2023-05-01,302.49,294.31,75.65,0.0,0.0,0.0,83.83,600.0,83.83,0.1397,0,0,656,23,46324.35,Central,student,0
C057,2023-06-01,430.69,280.88,124.94,0.0,0.0,0.0,274.76,600.0,274.76,0.4579,0,0,679,23,46324.35,Central,student,0
C057,2023-07-01,565.96,353.07,129.7,0.0,0.0,0.0,342.6,600.0,342.6,0.571,0,0,647,23,46324.35,Central,student,0
C057,2023-08-01,329.72,306.11,141.89,0.0,0.0,0.0,165.5,600.0,165.5,0.2758,1,8,676,23,46324.35,Central,student,0
C057,2023-09-01,439.72,288.14,98.23,0.0,0.0,0.0,249.82,600.0,249.82,0.4164,0,0,654,23,46324.35,Central,student,0
C057,2023-10-01,471.11,278.18,88.14,0.0,0.0,0.0,281.07,600.0,281.07,0.4684,0,0,675,23,46324.35,Central,student,0
C057,2023-11-01,410.82,307.19,105.13,0.0,0.0,0.0,208.76,600.0,208.76,0.3479,0,0,671,23,46324.35,Central,student,0
C057,2023-12-01,379.3,390.65,112.88,0.0,0.0,0.0,101.53,600.0,101.53,0.1692,0,0,658,23,46324.35,Central,student,0
C057,2024-01-01,438.09,372.99,129.37,0.0,0.0,0.0,194.46,600.0,194.46,0.3241,0,0,669,23,46324.35,Central,student,0
C057,2024-02-01,433.5,351.34,116.48,0.0,0.0,0.0,198.64,600.0,198.64,0.3311,1,9,669,23,46324.35,Central,student,0
C058,2023-01-01,267.83,128.46,178.18,0.0,2.97,0.0,320.52,850.0,320.52,0.3771,1,23,599,54,35820.07,North,self-employed,0
C058,2023-02-01,283.16,113.3,103.89,0.0,2.22,0.0,275.97,850.0,275.97,0.3247,1,16,620,54,35820.07,North,self-employed,0
C058,2023-03-01,320.44,81.83,148.45,0.0,2.53,0.0,389.6,850.0,389.6,0.4583,0,0,612,54,35820.07,North,self-employed,0
C058,2023-04-01,255.98,90.79,153.77,0.0,5.6,0.0,324.56,850.0,324.56,0.3818,0,0,600,54,35820.07,North,self-employed,0
C058,2023-05-01,260.92,89.86,90.34,0.0,4.27,0.0,265.68,850.0,265.68,0.3126,0,0,599,54,35820.07,North,self-employed,0
C058,2023-06-01,317.75,118.9,173.14,0.0,3.89,0.0,375.88,850.0,375.88,0.4422,0,0,599,54,35820.07,North,self-employed,0
C058,2023-07-01,296.52,156.89,86.83,0.0,3.99,0.0,230.45,850.0,230.45,0.2711,0,0,598,54,35820.07,North,self-employed,0
C058,2023-08-01,255.01,100.19,143.77,0.0,3.28,0.0,301.87,850.0,301.87,0.3551,1,24,595,54,35820.07,North,self-employed,0
C058,2023-09-01,246.42,132.99,125.06,0.0,1.23,0.0,239.72,850.0,239.72,0.282,0,0,610,54,35820.07,North,self-employed,0
C058,2023-10-01,349.16,124.06,155.4,0.0,4.1,0.0,384.61,850.0,384.61,0.4525,1,12,591,54,35820.07,North,self-employed,0
C058,2023-11-01,269.02,100.05,138.27,0.0,4.72,0.0,311.96,850.0,311.96,0.367,1,1,602,54,35820.07,North,self-employed,0
C058,2023-12-01,271.7,113.53,129.2,0.0,3.91,0.0,291.28,850.0,291.28,0.3427,1,27,609,54,35820.07,North,self-employed,1
C059,2022-11-01,183.44,94.73,112.89,111.18,2.68,14.18,329.64,1000.0,329.64,0.3296,0,0,592,42,41808.0,West,self-employed,0
C059,2022-12-01,167.48,55.87,101.84,140.98,1.56,23.68,379.67,1000.0,379.67,0.3797,1,20,599,42,41808.0,West,self-employed,0
C059,2023-01-01,176.21,87.7,70.53,215.2,2.37,13.88,390.49,1000.0,390.49,0.3905,0,0,581,42,41808.0,West,self-employed,0
C059,2023-02-01,115.71,75.37,81.33,185.25,1.96,17.54,326.42,1000.0,326.42,0.3264,1,7,594,42,41808.0,West,self-employed,0
C059,2023-03-01,189.31,100.98,108.59,31.64,3.19,29.66,261.4,1000.0,261.4,0.2614,0,0,608,42,41808.0,West,self-employed,0
C059,2023-04-01,167.23,54.88,106.69,89.13,1.91,20.66,330.72,1000.0,330.72,0.3307,0,0,600,42,41808.0,West,self-employed,0
C059,2023-05-01,220.0,96.75,58.35,199.63,1.95,20.6,403.78,1000.0,403.78,0.4038,1,26,601,42,41808.0,West,self-employed,0
C059,2023-06-01,192.91,81.65,82.11,130.49,2.47,17.81,344.14,1000.0,344.14,0.3441,0,0,596,42,41808.0,West,self-employed,0
C059,2023-07-01,130.16,78.36,108.2,78.55,2.45,23.2,264.2,1000.0,264.2,0.2642,0,0,606,42,41808.0,West,self-employed,0
C059,2023-08-01,226.28,81.14,115.31,104.23,3.92,18.62,387.22,1000.0,387.22,0.3872,0,0,596,42,41808.0,West,self-employed,0
C059,2023-09-01,193.67,70.71,95.74,172.59,2.0,16.01,409.31,1000.0,409.31,0.4093,0,0,593,42,41808.0,West,self-employed,0
C059,2023-10-01,190.82,84.44,94.55,128.88,2.65,20.62,342.77,1000.0,342.77,0.3428,1,2,596,42,41808.0,West,self-employed,1
C060,2022-10-01,317.93,243.89,182.73,0.0,0.0,0.0,256.78,500.0,256.78,0.5136,0,0,779,36,43569.0,East,salaried,0
C060,2022-11-01,409.47,314.96,112.28,0.0,0.0,0.0,206.79,500.0,206.79,0.4136,0,0,762,36,43569.0,East,salaried,0
C060,2022-12-01,305.71,377.68,120.76,0.0,0.0,0.0,48.79,500.0,48.79,0.0976,0,0,764,36,43569.0,East,salaried,0
C060,2023-01-01,293.32,270.98,171.69,0.0,0.0,0.0,194.03,500.0,194.03,0.3881,0,0,774,36,43569.0,East,salaried,0
C060,2023-02-01,271.76,319.32,169.17,0.0,0.0,0.0,121.6,500.0,121.6,0.2432,0,0,781,36,43569.0,East,salaried,0
C060,2023-03-01,371.62,267.09,152.54,0.0,0.0,0.0,257.06,500.0,257.06,0.5141,0,0,779,36,43569.0,East,salaried,0
C060,2023-04-01,304.64,290.5,184.56,0.0,0.0,0.0,198.69,500.0,198.69,0.3974,0,0,757,36,43569.0,East,salaried,0
C060,2023-05-01,325.42,309.49,133.61,0.0,0.0,0.0,149.54,500.0,149.54,0.2991,0,0,771,36,43569.0,East,salaried,0
C060,2023-06-01,376.34,347.54,71.54,0.0,0.0,0.0,100.35,500.0,100.35,0.2007,0,0,764,36,43569.0,East,salaried,0
C060,2023-07-01,365.8,378.88,148.04,0.0,0.0,0.0,134.96,500.0,134.96,0.2699,0,0,781,36,43569.0,East,salaried,0
C060,2023-08-01,301.61,314.15,124.66,0.0,0.0,0.0,112.12,500.0,112.12,0.2242,0,0,756,36,43569.0,East,salaried,0
C060,2023-09-01,304.04,285.85,147.98,0.0,0.0,0.0,166.17,500.0,166.17,0.3323,0,0,774,36,43569.0,East,salaried,0
C061,2022-10-01,450.91,216.4,57.86,140.43,5.55,7.11,445.45,700.0,445.45,0.6364,0,0,609,28,32046.67,South,self-employed,0
C061,2022-11-01,524.67,241.41,50.68,126.33,5.11,36.1,501.49,700.0,501.49,0.7164,0,0,622,28,32046.67,South,self-employed,0
C061,2022-12-01,782.64,228.88,30.78,96.22,6.59,20.54,707.88,700.0,707.88,1.0113,1,12,584,28,32046.67,South,self-employed,0
C061,2023-01-01,566.49,209.02,44.81,136.94,6.9,24.74,570.85,700.0,570.85,0.8155,1,13,603,28,32046.67,South,self-employed,0
C061,2023-02-01,560.4,202.31,52.38,134.9,5.71,19.37,570.44,700.0,570.44,0.8149,0,0,591,28,32046.67,South,self-employed,0
C061,2023-03-01,508.06,251.82,35.23,44.53,4.25,13.63,353.88,700.0,353.88,0.5055,0,0,580,28,32046.67,South,self-employed,0
C061,2023-04-01,476.56,241.14,50.79,102.33,7.62,15.74,411.91,700.0,411.91,0.5884,0,0,611,28,32046.67,South,self-employed,0
C061,2023-05-01,621.83,159.74,49.67,179.72,8.99,23.86,724.33,700.0,724.33,1.0348,0,0,601,28,32046.67,South,self-employed,0
C061,2023-06-01,496.1,247.76,42.6,150.42,8.18,9.33,458.86,700.0,458.86,0.6555,0,0,621,28,32046.67,South,self-employed,0
C061,2023-07-01,608.71,281.99,42.89,84.86,5.48,19.62,479.58,700.0,479.58,0.6851,0,0,588,28,32046.67,South,self-employed,0
C061,2023-08-01,566.27,271.67,51.45,186.51,12.17,28.72,573.46,700.0,573.46,0.8192,1,22,586,28,32046.67,South,self-employed,0
C061,2023-09-01,539.96,265.49,44.82,131.16,6.72,20.98,467.66,700.0,467.66,0.6681,1,21,597,28,32046.67,South,self-employed,1
C062,2022-11-01,74.47,105.28,160.76,84.02,0.0,9.88,223.85,850.0,223.85,0.2634,0,0,729,62,52851.94,West,retired,0
C062,2022-12-01,90.07,100.04,134.51,71.88,0.0,5.53,201.95,850.0,201.95,0.2376,0,0,728,62,52851.94,West,retired,0
C062,2023-01-01,99.61,106.87,139.32,36.89,0.0,6.61,175.57,850.0,175.57,0.2066,0,0,739,62,52851.94,West,retired,0
C062,2023-02-01,96.77,82.98,125.66,42.86,0.0,3.93,186.23,850.0,186.23,0.2191,0,0,735,62,52851.94,West,retired,0
C062,2023-03-01,115.82,73.79,129.53,60.81,0.0,11.18,243.55,850.0,243.55,0.2865,0,0,752,62,52851.94,West,retired,0
C062,2023-04-01,90.93,92.85,130.43,104.07,0.0,6.25,238.83,850.0,238.83,0.281,0,0,754,62,52851.94,West,retired,0
C062,2023-05-01,116.27,108.97,105.97,35.7,0.0,12.91,161.88,850.0,161.88,0.1904,0,0,748,62,52851.94,West,retired,0
C062,2023-06-01,89.08,73.11,152.82,67.86,0.0,9.89,246.54,850.0,246.54,0.29,0,0,746,62,52851.94,West,retired,0
C062,2023-07-01,70.56,55.84,139.73,80.89,0.0,10.49,245.82,850.0,245.82,0.2892,0,0,739,62,52851.94,West,retired,0
C062,2023-08-01,99.18,127.8,123.41,87.18,0.0,10.0,191.97,850.0,191.97,0.2258,0,0,751,62,52851.94,West,retired,0
C062,2023-09-01,103.76,111.05,129.65,88.44,0.0,10.79,221.59,850.0,221.59,0.2607,0,0,750,62,52851.94,West,retired,0
C062,2023-10-01,91.51,92.24,122.93,52.8,0.0,8.44,179.22,850.0,179.22,0.2108,1,5,747,62,52851.94,West,retired,0
C063,2022-09-01,458.53,305.84,168.97,0.0,0.89,0.0,322.55,700.0,322.55,0.4608,0,0,769,52,53895.1,East,salaried,0
C063,2022-10-01,488.61,454.93,177.89,0.0,0.98,0.0,212.55,700.0,212.55,0.3036,0,0,751,52,53895.1,East,salaried,0
C063,2022-11-01,515.83,506.95,188.57,0.0,0.81,0.0,198.26,700.0,198.26,0.2832,0,0,753,52,53895.1,East,salaried,0
C063,2022-12-01,709.63,542.78,219.56,0.0,1.36,0.0,387.78,700.0,387.78,0.554,0,0,752,52,53895.1,East,salaried,0
C063,2023-01-01,564.14,544.36,215.4,0.0,0.9,0.0,236.08,700.0,236.08,0.3373,0,0,762,52,53895.1,East,salaried,0
C063,2023-02-01,501.98,487.14,162.71,0.0,1.14,0.0,178.68,700.0,178.68,0.2553,0,0,743,52,53895.1,East,salaried,0
C063,2023-03-01,479.94,630.41,174.23,0.0,0.63,0.0,24.38,700.0,24.38,0.0348,0,0,748,52,53895.1,East,salaried,0
C063,2023-04-01,609.74,346.81,210.19,0.0,0.72,0.0,473.84,700.0,473.84,0.6769,0,0,757,52,53895.1,East,salaried,0
C063,2023-05-01,447.07,634.75,197.6,0.0,0.84,0.0,10.76,700.0,10.76,0.0154,0,0,752,52,53895.1,East,salaried,0
C063,2023-06-01,600.09,350.26,170.03,0.0,0.92,0.0,420.78,700.0,420.78,0.6011,0,0,761,52,53895.1,East,salaried,0
C063,2023-07-01,609.03,607.97,200.88,0.0,1.22,0.0,203.16,700.0,203.16,0.2902,0,0,763,52,53895.1,East,salaried,0
C063,2023-08-01,557.8,513.7,163.09,0.0,0.91,0.0,208.1,700.0,208.1,0.2973,0,0,752,52,53895.1,East,salaried,0
C064,2022-12-01,747.93,147.33,57.93,89.0,0.0,25.9,773.43,1000.0,773.43,0.7734,1,24,621,23,45129.25,East,student,0
C064,2023-01-01,788.05,148.9,53.27,179.41,0.0,13.05,884.88,1000.0,884.88,0.8849,1,18,599,23,45129.25,East,student,0
C064,2023-02-01,751.81,122.06,53.38,131.9,0.0,32.3,847.33,1000.0,847.33,0.8473,1,20,597,23,45129.25,East,student,0
C064,2023-03-01,898.73,106.41,60.18,252.78,0.0,27.29,1132.58,1000.0,1132.58,1.1326,1,28,614,23,45129.25,East,student,0
C064,2023-04-01,896.32,105.97,79.98,101.5,0.0,9.68,981.52,1000.0,981.52,0.9815,0,0,620,23,45129.25,East,student,0
C064,2023-05-01,807.33,97.59,66.86,161.46,0.0,18.19,956.25,1000.0,956.25,0.9563,1,21,622,23,45129.25,East,student,0
C064,2023-06-01,708.84,116.58,64.83,236.41,0.0,32.2,925.69,1000.0,925.69,0.9257,0,0,616,23,45129.25,East,student,0
C064,2023-07-01,692.33,145.93,51.12,216.44,0.0,34.1,848.06,1000.0,848.06,0.8481,1,5,613,23,45129.25,East,student,0
C064,2023-08-01,723.73,106.5,69.46,304.35,0.0,20.64,1011.69,1000.0,1011.69,1.0117,1,13,584,23,45129.25,East,student,0
