customer_id,reference_number,trans_date,post_date,transaction_type,description,amount_usd,month
C081,WG7NFDINU31EIWUCX6,2024-04-30,2024-04-30,Fee,EXPRESS PAYMENT FEE  LAS VEGAS  NV,4.21,2024-04
C082,DB5RR1V9NPUQARYMMD,2023-11-05,2023-11-06,Purchase,EBAY INC  866-540-3229  CA,42.84,2023-11
C082,GH5XW6T1OXHFDXK31W,2023-11-07,2023-11-09,Purchase,STARBUCKS  WA,62.84,2023-11
C082,TFNSGPYNYJ0UFO2HOQ,2023-11-07,2023-11-08,Purchase,WALMART SUPERCENTER  TX,6.83,2023-11
C082,GWY7D78HWK22M9RWV9,2023-11-08,2023-11-08,Payment,PHONE PAYMENT  LAS VEGAS  NV,-154.72,2023-11
C082,WQ0YWM9Q7FTMFWG895,2023-11-10,2023-11-12,Purchase,WALGREENS  800-925-4733  IL,1.24,2023-11
C082,FQZTIO4M7PP0PNNLO0,2023-11-14,2023-11-15,Purchase,SHELL OIL  TX,1.29,2023-11
C082,L7W05Y2DA5B4L6HFH4,2023-11-25,2023-11-26,Purchase,AMC THEATERS  888-440-4262  KS,6.74,2023-11
C082,V3RZKDU6FOTWFTQ9Y6,2023-11-30,2023-12-01,Purchase,SUNOCO GAS STATION  PA,24.4,2023-11
C083,656AE1IGCUIDC00M6C,2024-04-03,2024-04-05,Purchase,EXPEDIA  800-397-3342  WA,10.23,2024-04
C083,KS6R6BILQPB01QCTE9,2024-04-07,2024-04-09,Purchase,GOOGLE PLAY  CA,92.52,2024-04
C083,O4KOXHJMIA6YKFCR6C,2024-04-11,2024-04-11,Payment,AUTOPAY PAYMENT  LAS VEGAS  NV,-165.25,2024-04
C083,1PY6Q9YL16ZV8U0LM3,2024-04-12,2024-04-16,Credit,CREDIT ONE REWARD CREDIT    CREDIT,-2.5,2024-04
C083,VGKY5CGAGHFT9ZZCGL,2024-04-23,2024-04-24,Purchase,AMC THEATERS  888-440-4262  KS,32.54,2024-04
C083,AN6NBYZM242OM7ZTRJ,2024-04-24,2024-04-26,Purchase,NETFLIX  866-579-7172  CA,30.34,2024-04
C083,WLXWCE77GZDPYHZNWG,2024-04-28,2024-04-29,Purchase,CREDIT PROTECT  1-877-825-3242  NV,1.89,2024-04
C084,9GVBMQQ749Q6QF1PAF,2024-01-11,2024-01-13,Purchase,APPLE ITUNES  800-275-2273  CA,5.9,2024-01
C084,2Z682U6ZV3IU6L5NFL,2024-01-11,2024-01-13,Purchase,SUNOCO GAS STATION  PA,4.9,2024-01
C084,P4RXMD8ZVFSRHR8WML,2024-01-16,2024-01-17,Purchase,CREDIT PROTECT  1-877-825-3242  NV,17.1,2024-01
C084,VTMNYEURANI8Y66W6R,2024-01-20,2024-01-20,Purchase,VERIZON WIRELESS  800-922-0204  NJ,0.85,2024-01
C084,V68JQ12JF4CIWL3RFJ,2024-01-20,2024-01-20,Payment,MOBILE PAYMENT  LAS VEGAS  NV,-291.82,2024-01
C084,FNP36F8HARJHRF34JG,2024-01-28,2024-01-30,Purchase,EXXON MOBIL  TX,3.98,2024-01
C085,4IBHIF5SL1YA1RYZTB,2024-04-02,2024-04-04,Purchase,NETFLIX  866-579-7172  CA,11.35,2024-04
C085,Q6FWTV1DJJZQFE8E5T,2024-04-03,2024-04-04,Purchase,WALGREENS  800-925-4733  IL,57.39,2024-04
C085,9MO1RTSXOF33QE6JIX,2024-04-03,2024-04-04,Purchase,STARBUCKS  WA,11.48,2024-04
C085,NAPLGW1XL1BS0ZR7FD,2024-04-11,2024-04-13,Purchase,CHEVRON  CA,5.26,2024-04
C085,IRMC5S3OFAWWJNN41J,2024-04-12,2024-04-12,Payment,INTERNET PAYMENT  LAS VEGAS  NV,-391.92,2024-04
C085,H3G7VKC5SSINZ4KHKB,2024-04-20,2024-04-22,Purchase,HILTON HOTELS  800-445-8667  VA,1.04,2024-04
C085,H6OXQQ8Y1HEND7H10K,2024-04-23,2024-04-22,Credit,CREDIT ONE REWARD CREDIT    CREDIT,-2.5,2024-04
C086,BWU5JSLHGMRZZQO17R,2023-10-12,2023-10-13,Purchase,AT&T WIRELESS  800-331-0500  TX,21.4,2023-10
C086,2AJ5IQAX54P8RI4BNV,2023-10-12,2023-10-12,Payment,MOBILE PAYMENT  LAS VEGAS  NV,-89.35,2023-10
C086,A16KJ752H70YB7RADI,2023-10-14,2023-10-16,Purchase,TARGET  MN,17.88,2023-10
C086,JAUCYHONBPQGA6X85Z,2023-10-23,2023-10-25,Purchase,STEAM GAMES  WA,66.89,2023-10
C086,4IW54W487KNUFBHGP5,2023-10-26,2023-10-28,Purchase,AT&T WIRELESS  800-331-0500  TX,27.99,2023-10
C087,KH3YCQE8XAVMNKW7WV,2023-07-01,2023-07-01,Purchase,EMPIRE GAS AND FOOD  CA,73.76,2023-07
C087,DI3WDNMVQLTZQWDYVY,2023-07-01,2023-07-30,Credit,CREDIT ONE REWARD CREDIT    CREDIT,-1.25,2023-07
C087,RMJR211PV58Y9N81DJ,2023-07-07,2023-07-07,Payment,MOBILE PAYMENT  LAS VEGAS  NV,-396.51,2023-07
C087,XQTY6M79FMW04U923O,2023-07-11,2023-07-12,Purchase,CHEVRON  CA,7.51,2023-07
C087,N60TLXOUN91FY6YO8D,2023-07-18,2023-07-18,Purchase,APPLE ITUNES  800-275-2273  CA,10.49,2023-07
C087,IXFY1Z682R6ZL1KHW8,2023-07-23,2023-07-23,Purchase,EXXON MOBIL  TX,5.65,2023-07
C087,9TSUJT70Y2RL4N7S3H,2023-07-29,2023-07-29,Purchase,APPLE ITUNES  800-275-2273  CA,45.32,2023-07
C088,1361BGMY4IQZ6DF08U,2023-07-01,2023-07-02,Purchase,MARRIOTT HOTELS  800-627-7468  MD,11.42,2023-07
C088,GHXTUR8XUEBHK0ONSA,2023-07-03,2023-07-05,Purchase,WALMART SUPERCENTER  TX,25.52,2023-07
C088,TK3LIRHXRHGTW4CY4F,2023-07-09,2023-07-11,Purchase,CREDIT PROTECT  1-877-825-3242  NV,4.16,2023-07
C088,PZ6NTPBPZCD5XRSI7E,2023-07-12,2023-07-14,Purchase,UBER  800-593-7069  CA,3.86,2023-07
C088,QZN7XBVZR6KFKLDF4H,2023-07-17,2023-07-17,Purchase,DELTA AIR LINES  800-221-1212  GA,18.03,2023-07
C088,S9UI14NIJCP52AY7OV,2023-07-21,2023-07-21,Payment,INTERNET PAYMENT  LAS VEGAS  NV,-203.32,2023-07
C089,YZTHQSE0KIVWM53NOZ,2024-02-07,2024-02-09,Purchase,GOOGLE PLAY  CA,3.82,2024-02
C089,V74QR14VUYV2EMY9TW,2024-02-10,2024-02-12,Purchase,WALGREENS  800-925-4733  IL,2.38,2024-02
C089,8SO5WISRCVPUZ11BJK,2024-02-16,2024-02-18,Purchase,CVS PHARMACY  800-746-7287  RI,11.19,2024-02
C089,FVJ839AG77Q9VJUHBP,2024-02-16,2024-02-16,Payment,MOBILE PAYMENT  LAS VEGAS  NV,-129.86,2024-02
C089,75VI7LIG9GMYKVYGW2,2024-02-21,2024-02-22,Purchase,TARGET  MN,3.19,2024-02
C090,IOIV67KAYP44QI4OPF,2024-04-04,2024-04-04,Purchase,EXXON MOBIL  TX,6.8,2024-04
C090,SJFFP5GOFC5WU2550K,2024-04-08,2024-04-08,Payment,PHONE PAYMENT  LAS VEGAS  NV,-231.01,2024-04
C090,PIWUJT4FTLH33HW8D0,2024-04-09,2024-04-10,Purchase,CREDIT PROTECT  1-877-825-3242  NV,7.65,2024-04
C090,MJ6JFHVSTHBNBIZFWT,2024-04-09,2024-04-09,Cash Advance,CASH ADVANCE ATM HOUSTON TX,97.58,2024-04
C090,QPGA8VC1J2T2TNGTG2,2024-04-11,2024-04-28,Credit,CREDIT ONE REWARD CREDIT    CREDIT,-1.25,2024-04
C090,JZ6N58YUXCZAUMAPQP,2024-04-12,2024-04-13,Purchase,CHIPOTLE MEXICAN GRILL  CO,2.55,2024-04
C090,NEGN2B4JTJ27YH6UAM,2024-04-16,2024-04-17,Purchase,NETFLIX  866-579-7172  CA,4.69,2024-04
C090,A1HYP5MASNPHFC4YGO,2024-04-25,2024-04-26,Purchase,LYFT  844-250-2773  CA,17.92,2024-04
C090,1SASCEBFE54UKIGDIX,2024-04-30,2024-04-30,Fee,LATE PAYMENT FEE  LAS VEGAS  NV,7.81,2024-04
C091,6JOZNHE8IFXDNM655C,2023-12-01,2023-12-01,Purchase,MCDONALD'S  IL,11.38,2023-12
C091,KTR1T05QXS2U4OJ7G4,2023-12-05,2023-12-05,Purchase,BEST BUY  888-237-8289  MN,56.2,2023-12
C091,VNKVONNLHAPWF520XK,2023-12-07,2023-12-07,Purchase,EMPIRE GAS AND FOOD  CA,41.34,2023-12
C091,MWMLN2V51PSXT0S9F3,2023-12-11,2023-12-22,Credit,CREDIT ONE REWARD CREDIT    CREDIT,-1.25,2023-12
C091,3TB94CLLSAD0UCSWNQ,2023-12-17,2023-12-17,Payment,PHONE PAYMENT  LAS VEGAS  NV,-391.29,2023-12
C092,2ATRD83X9AGE9NY3MU,2023-08-03,2023-08-03,Purchase,AMAZON.COM  800-201-7575  WA,17.11,2023-08
C092,QZBC5F9E0KLLIRO7YY,2023-08-13,2023-08-13,Payment,AUTOPAY PAYMENT  LAS VEGAS  NV,-168.53,2023-08
C092,Y4VY32I3PJ7K99BV2J,2023-08-17,2023-08-17,Purchase,BP GAS STATION  IL,4.07,2023-08
C092,4H8QFDTN0PLCFR7CL6,2023-08-18,2023-08-18,Purchase,AMC THEATERS  888-440-4262  KS,12.17,2023-08
C092,SRIKOMFRQ8LX3P724X,2023-08-21,2023-08-23,Purchase,CHEVRON  CA,71.58,2023-08
C092,JF6DNOBK8HUP3FTJ6A,2023-08-24,2023-08-26,Purchase,EXPEDIA  800-397-3342  WA,18.9,2023-08
C092,FRB7EI5R8VO4KVFFLN,2023-08-27,2023-08-28,Purchase,UBER  800-593-7069  CA,8.51,2023-08
C092,JRCQ97RCQ6W948JU63,2023-08-28,2023-08-28,Purchase,WALMART SUPERCENTER  TX,6.35,2023-08
C092,LBU9W3GGO9DVWS3KCV,2023-08-29,2023-08-30,Purchase,WALMART SUPERCENTER  TX,1.58,2023-08
C093,6JJTB8QOP82J3TPS82,2023-10-08,2023-10-10,Purchase,COSTCO WHOLESALE  WA,8.36,2023-10
C093,FMSYG91MMO1DS3HGW1,2023-10-08,2023-10-08,Payment,INTERNET PAYMENT  LAS VEGAS  NV,-40.36,2023-10
C093,XYO6HFD7LTTC954AI2,2023-10-09,2023-10-09,Purchase,URGENT CARE CENTER  CA,0.88,2023-10
C093,5G5FJD5MBFSRKHGBAM,2023-10-11,2023-10-13,Purchase,EXPEDIA  800-397-3342  WA,5.96,2023-10
C093,AR3SHLX0ST69WWP82Q,2023-10-12,2023-10-13,Purchase,SUNOCO GAS STATION  PA,3.82,2023-10
C093,T1BLOW2R576VILVQKX,2023-10-18,2023-10-19,Purchase,URGENT CARE CENTER  CA,1.84,2023-10
C093,XRUTT247O0GXAPLIRD,2023-10-25,2023-10-27,Purchase,WALGREENS  800-925-4733  IL,5.74,2023-10
C093,HRBFGCB4JGRXOZLEL8,2023-10-30,2023-11-01,Purchase,AT&T WIRELESS  800-331-0500  TX,21.3,2023-10
C093,EQE12QEYKC2MNG806W,2023-10-31,2023-10-31,Purchase,GOOGLE PLAY  CA,12.02,2023-10
C094,VUEER90MWB4LL3K4BK,2023-12-05,2023-12-05,Purchase,DELTA AIR LINES  800-221-1212  GA,26.33,2023-12
C094,KE9OUJW6ZJVAEV0YU3,2023-12-07,2023-12-09,Purchase,WALGREENS  800-925-4733  IL,17.7,2023-12
C094,GH2IJ4TT43TUYKTK61,2023-12-11,2023-12-11,Purchase,BP GAS STATION  IL,8.37,2023-12
C094,LOXYPHWHM54XR8PJPF,2023-12-17,2023-12-17,Payment,INTERNET PAYMENT  LAS VEGAS  NV,-161.43,2023-12
C094,472UQLN6BGUAXNM0AL,2023-12-24,2023-12-24,Purchase,CVS PHARMACY  800-746-7287  RI,15.22,2023-12
C094,9K499NR0OAKGDESVDE,2023-12-27,2023-12-28,Purchase,SUBWAY  CT,11.39,2023-12
C094,240SHDKKG1R1CQKIH5,2023-12-27,2023-12-16,Credit,CREDIT ONE REWARD CREDIT    CREDIT,-0.84,2023-12
C094,WAHZG85S9ASJ21GTCH,2023-12-28,2023-12-28,Purchase,CREDIT PROTECT  1-877-825-3242  NV,23.76,2023-12
C094,DL0ED8A6B3ODF76IMG,2023-12-30,2023-12-31,Purchase,TARGET  MN,4.77,2023-12
C094,YEB900YEH8UXZ3ADHF,2023-12-31,2023-12-31,Cash Advance,CASH ADVANCE ATM NEW YORK NY,90.0,2023-12
C094,JRPE2XN9TXFJNJD5SL,2023-12-31,2023-12-31,Fee,OVER LIMIT FEE  LAS VEGAS  NV,7.2,2023-12
C095,0ZPZJHO4VUDQHIBMQI,2023-09-06,2023-09-06,Purchase,MARRIOTT HOTELS  800-627-7468  MD,14.98,2023-09
C095,0HHEQXIEE6HW5KYFC6,2023-09-07,2023-09-07,Payment,AUTOPAY PAYMENT  LAS VEGAS  NV,-295.15,2023-09
C095,8ACUEOBQT0D9TZHHNB,2023-09-08,2023-09-09,Purchase,EXXON MOBIL  TX,39.3,2023-09
C095,9X66D7WDJV07IRJG10,2023-09-14,2023-09-14,Purchase,HOWLY.COM  877-7793675  DE,1.47,2023-09
C095,IK31YUW2TGRTFA11PM,2023-09-19,2023-09-19,Purchase,AMAZON.COM  800-201-7575  WA,4.25,2023-09
C095,25DSIUAZ71UF09UYG3,2023-09-27,2023-09-27,Purchase,APPLE ITUNES  800-275-2273  CA,8.12,2023-09
C096,EB0T4UOXZ3BG52IB4T,2024-01-04,2024-01-06,Purchase,STEAM GAMES  WA,31.43,2024-01
C096,BG4PDFCOPZFZZ5T6V8,2024-01-06,2024-01-07,Purchase,DELTA AIR LINES  800-221-1212  GA,8.16,2024-01
C096,G1S2LQSQBBX5NWD0JF,2024-01-10,2024-01-10,Payment,INTERNET PAYMENT  LAS VEGAS  NV,-61.78,2024-01
C096,Y9MBAAXA3BL13VCG8D,2024-01-15,2024-01-15,Purchase,GOOGLE PLAY  CA,10.77,2024-01
C096,DSDJT3BR4F2ZDFPPWC,2024-01-18,2024-01-20,Purchase,WALMART SUPERCENTER  TX,31.02,2024-01
C096,CW8AFMNE6X1JD3VURR,2024-01-21,2024-01-22,Purchase,STEAM GAMES  WA,9.12,2024-01
C096,F9TU8PV2KJH01AONT7,2024-01-29,2024-01-30,Purchase,AT&T WIRELESS  800-331-0500  TX,59.65,2024-01
C097,04PD8JQBO8WF8NK5G2,2023-07-05,2023-07-06,Purchase,EXPEDIA  800-397-3342  WA,53.2,2023-07
C097,I54087WS1LOQSOT56A,2023-07-06,2023-07-07,Credit,CREDIT ONE REWARD CREDIT    CREDIT,-1.25,2023-07
C097,FJILXN32NBZWBHO4UW,2023-07-08,2023-07-09,Purchase,NETFLIX  866-579-7172  CA,2.08,2023-07
C097,OHFDDVSZ2TVHVWHHOL,2023-07-09,2023-07-09,Payment,PHONE PAYMENT  LAS VEGAS  NV,-263.53,2023-07
C097,TGG50YQL25S8T6AIDI,2023-07-12,2023-07-13,Purchase,URGENT CARE CENTER  CA,37.07,2023-07
C097,SN1TCJFCZWKGUY0OFI,2023-07-16,2023-07-16,Purchase,VERIZON WIRELESS  800-922-0204  NJ,10.91,2023-07
C097,284SEC275JT660J08X,2023-07-25,2023-07-27,Purchase,SQ *ENRICH AND EMPLOY  CA,13.02,2023-07
C097,9L9Q3CYBYC4I6H1M3J,2023-07-27,2023-07-27,Cash Advance,CASH ADVANCE ATM LOS ANGELES CA,68.36,2023-07
C097,A3VMOT4SAYMWR03V86,2023-07-31,2023-07-31,Fee,RETURNED PAYMENT FEE  LAS VEGAS  NV,5.47,2023-07
C098,N2ECLCES1KTIOR4V1O,2023-08-07,2023-08-08,Purchase,CREDIT PROTECT  1-877-825-3242  NV,10.82,2023-08
C098,L0DGH6M3SGUR4PU6W9,2023-08-08,2023-08-08,Payment,MOBILE PAYMENT  LAS VEGAS  NV,-454.05,2023-08
C098,80SD0P4775B5NOV31N,2023-08-14,2023-08-15,Purchase,UBER  800-593-7069  CA,38.66,2023-08
C098,3K8EKT292MI560TOHX,2023-08-20,2023-08-24,Credit,CREDIT ONE REWARD CREDIT    CREDIT,-1.25,2023-08
C098,VSCQMPD7Z4KSO03W2M,2023-08-31,2023-08-31,Purchase,MCDONALD'S  IL,19.56,2023-08
C099,ASLW9HGGG23KF8OU7O,2023-12-04,2023-12-05,Purchase,SUNOCO GAS STATION  PA,21.14,2023-12
C099,493685EFZVMT4FVMYP,2023-12-06,2023-12-06,Payment,AUTOPAY PAYMENT  LAS VEGAS  NV,-233.66,2023-12
C099,ROE19BP0L70SHYVNI8,2023-12-18,2023-12-18,Cash Advance,CASH ADVANCE ATM NEW YORK NY,73.55,2023-12
C099,QYVBNUZ2KGA99UF1ZW,2023-12-22,2023-12-23,Purchase,AMAZON.COM  800-201-7575  WA,66.88,2023-12
C099,UN2KTVV0Y9Q6KTNN8I,2023-12-25,2023-12-27,Purchase,WALGREENS  800-925-4733  IL,10.03,2023-12
C099,DTUMW7HU3D3513LM7E,2023-12-31,2023-12-31,Fee,CREDIT PROTECT  1-877-825-3242,1.01,2023-12
C099,GJTI2LSWBB8RIA4PO5,2023-12-31,2023-12-31,Fee,RETURNED PAYMENT FEE  LAS VEGAS  NV,4.87,2023-12
C100,20RWRNBFZV1JOSTCHH,2024-03-01,2024-03-03,Purchase,CHIPOTLE MEXICAN GRILL  CO,22.48,2024-03
C100,78LZGM8DTCA46FDVAE,2024-03-03,2024-03-03,Cash Advance,CASH ADVANCE ATM LOS ANGELES CA,32.98,2024-03
C100,8XWBNWJ6PVOC7501OE,2024-03-07,2024-03-09,Purchase,STEAM GAMES  WA,74.3,2024-03
C100,39LQT9NGQ6TLV0GUB5,2024-03-13,2024-03-13,Payment,MOBILE PAYMENT  LAS VEGAS  NV,-38.96,2024-03
C100,SCY3M84BCTWKKV4LQ1,2024-03-27,2024-03-28,Purchase,AMAZON.COM  800-201-7575  WA,3.34,2024-03
C100,S9DJ9IHJDQDFQ2YGGA,2024-03-31,2024-03-31,Fee,CREDIT PROTECT  1-877-825-3242,1.01,2024-03
C100,X56V3DGS9GT0R0VIP3,2024-03-31,2024-03-31,Fee,LATE PAYMENT FEE  LAS VEGAS  NV,1.63,2024-03
